NAME,,,DETAILED_INFO,,,,,MUSCLE_GROUPS,,,,,,,,,,,,,,,,,,EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,CATEGORY_GARMIN,NAME_GARMIN,FOUND,IMAGE,URL,DIFFICULTY,DESCRIPTION,,ABDUCTORS,ABS,ADDUCTORS,BICEPS,CALVES,CHEST,FOREARM,GLUTES,HAMSTRINGS,HIPS,LATS,LOWER_BACK,OBLIQUES,QUADS,SHOULDERS,TRAPS,TRICEPS,ANKLE_WEIGHT,BAND,BARBELL,BATTLE_ROPE,BENCH,BIKE,BOSU_BALL,BOX,CABLE_MACHINE,DUMBBELL,EZ_BAR,FOAM_ROLLER,JUMP_ROPE,KETTLEBELL,MACHINE,MEDICINE_BALL,OTHER,PLATE,PULLUP_BAR,RINGS,ROPE,SANDBAG,SLED,SLIDING_DISC,SMITH_MACHINE,SQUAT_RACK,SWISS_BALL,TRX,WEIGHT_VEST
V-up,SIT_UP,V_UP,TRUE,,https://connect.garmin.com/modern/exercises/SIT_UP/V_UP,Advanced,"The V-up is an advanced core exercise that targets the abs, while effectively working your internal and external obliques.",0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Alternating Sit-up,SIT_UP,WEIGHTED_ALTERNATING_SIT_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Bent-knee V-up,SIT_UP,WEIGHTED_BENT_KNEE_V_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Butterfly Sit-up,SIT_UP,WEIGHTED_BUTTERFLY_SITUP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Cross Punch Roll-up,SIT_UP,WEIGHTED_CROSS_PUNCH_ROLL_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Crossed-arms Sit-up,SIT_UP,WEIGHTED_CROSSED_ARMS_SIT_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Get-up Sit-up,SIT_UP,WEIGHTED_GET_UP_SIT_UP,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Hovering Sit-up,SIT_UP,WEIGHTED_HOVERING_SIT_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Reclining Circle,SIT_UP,WEIGHTED_RECLINING_CIRCLE,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Reverse Curl-up,SIT_UP,WEIGHTED_REVERSE_CURL_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Russian Twist on Swiss Ball,SIT_UP,WEIGHTED_RUSSIAN_TWIST_ON_SWISS_BALL,FALSE,,,,,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Weighted Single-leg Swiss Ball Jackknife,SIT_UP,WEIGHTED_SINGLE_LEG_SWISS_BALL_JACKKNIFE,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Weighted Sit-up,SIT_UP,WEIGHTED_SIT_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Three-part Roll-down,SIT_UP,WEIGHTED_THREE_PART_ROLL_DOWN,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted V-up,SIT_UP,WEIGHTED_V_UP,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted X Abs,SIT_UP,WEIGHTED_X_ABS,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X Abs,SIT_UP,X_ABS,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sled Backward Drag,SLED,BACKWARD_DRAG,FALSE,,,,,0,0,0,0,0,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sled Chest Press,SLED,CHEST_PRESS,FALSE,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sled Forward Drag,SLED,FORWARD_DRAG,FALSE,,,,,0,0,2,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sled Low Push,SLED,LOW_PUSH,FALSE,,,,,0,0,0,0,0,1,0,2,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sled Push,SLED,PUSH,FALSE,,,,,0,0,0,0,0,1,0,2,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sled Row,SLED,ROW,FALSE,,,,,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sledge Hammer Lateral Swing,SLEDGE_HAMMER,LATERAL_SWING,FALSE,,,,,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sledge Hammer Slam,SLEDGE_HAMMER,HAMMER_SLAM,FALSE,,,,,0,0,1,0,2,0,0,1,2,2,0,1,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sledge Hammer,SLEDGE_HAMMER,SLEDGE_HAMMER,FALSE,,,,,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Squat,SQUAT,AIR_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alternating Box Dumbbell Step-ups,SQUAT,ALTERNATING_BOX_DUMBBELL_STEP_UPS,FALSE,,,,,0,0,0,0,0,2,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Back Squat with Body Bar,SQUAT,BACK_SQUAT_WITH_BODY_BAR,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/BACK_SQUAT_WITH_BODY_BAR,Intermediate,"The back squat is a basic barbell strength exercise for the lower body with an emphasis on the quads, hamstrings, and glutes. The exercise also strengthens the entire core.",0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Back Squats,SQUAT,BACK_SQUATS,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balancing Squat,SQUAT,BALANCING_SQUAT,FALSE,,,,,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Back Squat,SQUAT,BARBELL_BACK_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/BARBELL_BACK_SQUAT,Intermediate,"The back squat is a basic barbell strength exercise for the lower body with an emphasis on the quads, hamstrings, and glutes. The exercise also strengthens the entire core. The squat allows for heavy weights and overloads your entire body, which has been shown to increase testosterone and growth hormone, making it one of the best mass building exercises.",0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Box Squat,SQUAT,BARBELL_BOX_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Front Squat,SQUAT,BARBELL_FRONT_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/BARBELL_FRONT_SQUAT,Intermediate,"The barbell front squat is a multi-joint exercise that strengthens the legs. The upright position of the torso during the exercise also builds strength in the core. By loading the weight on the front of your body instead of your back, you're able to activate more muscle in your quads using less weight. This form of the squat helps if you have limited range of motion in your shoulders or a previous shoulder injury.",0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Hack Squat,SQUAT,BARBELL_HACK_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Hang Squat Snatch,SQUAT,BARBELL_HANG_SQUAT_SNATCH,FALSE,,,,,0,0,2,0,2,2,0,0,1,2,0,0,2,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Lateral Step-up,SQUAT,BARBELL_LATERAL_STEP_UP,FALSE,,,,,0,0,0,1,0,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Quarter Squat,SQUAT,BARBELL_QUARTER_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Siff Squat,SQUAT,BARBELL_SIFF_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Squat Snatch,SQUAT,BARBELL_SQUAT_SNATCH,FALSE,,,,,0,0,2,0,2,2,0,0,1,2,0,0,2,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Squat with Heels Raised,SQUAT,BARBELL_SQUAT_WITH_HEELS_RAISED,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Barbell Step-up,SQUAT,BARBELL_STEP_UP,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/BARBELL_STEP_UP,Intermediate,The barbell step-up is a multi-joint exercise that focuses on improving single-leg strength. The barbell step-up also improves balance and core strength.,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Step-over,SQUAT,BARBELL_STEPOVER,FALSE,,,,,0,2,0,2,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bench Squat with Rotational Chop,SQUAT,BENCH_SQUAT_WITH_ROTATIONAL_CHOP,FALSE,,,,,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Body-weight Wall Squat,SQUAT,BODY_WEIGHT_WALL_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Box Step Squat,SQUAT,BOX_STEP_SQUAT,FALSE,,,,,0,0,0,0,0,2,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braced Squat,SQUAT,BRACED_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crossed-arm Barbell Front Squat,SQUAT,CROSSED_ARM_BARBELL_FRONT_SQUAT,FALSE,,,,,0,0,2,0,2,0,2,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crossover Dumbbell Step-up,SQUAT,CROSSOVER_DUMBBELL_STEP_UP,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/CROSSOVER_DUMBBELL_STEP_UP,Intermediate,"The crossover dumbbell step-up is a dynamic exercise that focuses on strengthening your glutes, quads, and hamstrings. The movement will also improve hip mobility and flexibility. The crossover element allows you to work your muscles from a different angle, which allows for more growth and can help with injury prevention.",0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Front Squat,SQUAT,DUMBBELL_FRONT_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/DUMBBELL_FRONT_SQUAT,Beginner,"The dumbbell front squat is a multi-joint, lower body strength exercise that targets the quads, hamstrings and glutes. The dumbbell front squat will also improve balance and stability throughout the core and on both sides of the body.",0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Overhead Squat Single-arm,SQUAT,DUMBBELL_OVERHEAD_SQUAT_SINGLE_ARM,FALSE,,,,,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Split Squat,SQUAT,DUMBBELL_SPLIT_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/DUMBBELL_SPLIT_SQUAT,Intermediate,The dumbbell split squat is a multi-joint strength exercise that targets the legs with an emphasis on the glutes and hamstrings. This move also improves hip mobility and core stability. Utilizing dumbbells will ensure muscular balance on both sides of the body.,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Squat,SQUAT,DUMBBELL_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/DUMBBELL_SQUAT,Beginner,"The dumbbell squat is a compound exercise that strengthens the lower body including the quads, hips and hamstrings. The exercise also improves stability throughout the core.",0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Squat Clean,SQUAT,DUMBBELL_SQUAT_CLEAN,FALSE,,,,,0,0,0,0,2,2,0,2,1,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Squat Snatch,SQUAT,DUMBBELL_SQUAT_SNATCH,FALSE,,,,,0,0,2,0,2,0,0,0,1,2,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Step-up,SQUAT,DUMBBELL_STEP_UP,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/DUMBBELL_STEP_UP,Beginner,"The dumbbell step-up is a multi-joint, single-sided strength movement for the lower body, emphasizing the quads, hamstrings, and glutes. The exercise also improves core strength and stability.",0,0,0,0,0,2,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Step-over,SQUAT,DUMBBELL_STEPOVER,FALSE,,,,,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Thrusters,SQUAT,DUMBBELL_THRUSTERS,FALSE,,,,,0,0,2,0,0,2,2,2,1,2,2,0,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elevated Single-leg Squat,SQUAT,ELEVATED_SINGLE_LEG_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Figure Four Squats,SQUAT,FIGURE_FOUR_SQUATS,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goblet Squat,SQUAT,GOBLET_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/GOBLET_SQUAT,Beginner,"The goblet squat is a lower-body exercise that increases strength throughout the legs. Due to the position of the weight, the exercise also strengthens the shoulders and core while improving posture and hip mobility.",0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kettlebell Squat,SQUAT,KETTLEBELL_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kettlebell Swing Overhead,SQUAT,KETTLEBELL_SWING_OVERHEAD,FALSE,,,,,0,0,2,1,0,0,0,2,1,2,0,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kettlebell Swing with Flip to Squat,SQUAT,KETTLEBELL_SWING_WITH_FLIP_TO_SQUAT,FALSE,,,,,0,0,2,1,0,0,0,2,1,2,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lateral Dumbbell Step-up,SQUAT,LATERAL_DUMBBELL_STEP_UP,FALSE,,,,,0,0,0,1,0,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leg Press,SQUAT,LEG_PRESS,FALSE,,,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicine Ball Squat,SQUAT,MEDICINE_BALL_SQUAT,FALSE,,,,,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
One-legged Squat,SQUAT,ONE_LEGGED_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overhead Barbell Squat,SQUAT,OVERHEAD_BARBELL_SQUAT,FALSE,,,,,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overhead Dumbbell Squat,SQUAT,OVERHEAD_DUMBBELL_SQUAT,FALSE,,,,,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overhead Squat,SQUAT,OVERHEAD_SQUAT,FALSE,,,,,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Partial Single-leg Squat,SQUAT,PARTIAL_SINGLE_LEG_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pistol Squat,SQUAT,PISTOL_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plié Slides,SQUAT,PLIE_SLIDES,FALSE,,,,,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plié Squat,SQUAT,PLIE_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prisoner Squat,SQUAT,PRISONER_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/PRISONER_SQUAT,Beginner,"The prisoner squat is a lower-body exercise with an emphasis on the quads, hamstrings, and glutes. The exercise also improves upper body mobility. By pulling your elbows back, the exercise helps improve upper back mobility and assists with correct posture.",0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-leg Bench Get-up,SQUAT,SINGLE_LEG_BENCH_GET_UP,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-leg Bench Squat,SQUAT,SINGLE_LEG_BENCH_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-leg Squat on Swiss Ball,SQUAT,SINGLE_LEG_SQUAT_ON_SWISS_BALL,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Squat,SQUAT,SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/SQUAT,Beginner,"The squat is a lower-body strength exercise that targets the quads, hamstrings and glutes. The exercise also improves posture and increases flexibility and hip mobility.",0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Swing,SQUAT,SQUAT_AMERICAN_SWING,FALSE,,,,,0,0,2,2,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squat and Side Kick,SQUAT,SQUAT_AND_SIDE_KICK,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/SQUAT_AND_SIDE_KICK,Beginner,"The squat and side kick strengthens the lower body. The wide stance targets the inner thighs, while helping to increase flexibility and mobility throughout the hip region.",0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squat Jumps In N' Out,SQUAT,SQUAT_JUMPS_IN_N_OUT,TRUE,,https://connect.garmin.com/modern/exercises/SQUAT/SQUAT_JUMPS_IN_N_OUT,Intermediate,"Squat jumps in and out increase lower body power and coordination. The movement targets the quads, hamstrings, glutes, and calves.",0,0,0,2,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squats with Band,SQUAT,SQUATS_WITH_BAND,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staggered Squat,SQUAT,STAGGERED_SQUAT,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
